GENE,gene_symbol,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P
84292,WDR83,19,12742618,12796646,13,1,570121,0.20041,0.42058
2171,FABP5,8,82157718,82207012,57,6,573080,0.20012,0.42069
124751,KRBA2,17,8261973,8315027,64,9,568782,0.20001,0.42074
27044,SND1,7,127257043,127742659,456,18,573042,0.19984,0.4208
23275,POFUT2,21,46673843,46742811,101,4,572067,0.1998,0.42082
4359,MPZ,1,161264525,161314762,133,7,571688,0.1997,0.42086
123904,NRN1L,16,67883781,67930271,33,3,578161,0.19969,0.42086
479,ATP12A,13,25219549,25295923,235,26,570439,0.1996,0.4209
3775,KCNK1,1,233714750,233818258,229,30,570669,0.19954,0.42092
10803,CCR9,3,45892996,45954667,111,15,569804,0.19943,0.42096
8646,CHRD,3,184062861,184117617,9,2,578603,0.19941,0.42097
2669,GEM,8,95251481,95309547,131,17,573336,0.19933,0.421
80341,BPIFB2,20,31560384,31621515,136,12,570743,0.19928,0.42102
6869,TACR1,2,75263590,75461645,292,27,570241,0.19925,0.42103
84034,EMILIN2,18,2811786,2924090,83,19,568883,0.19842,0.42136
5250,SLC25A3,12,98952403,99005778,96,16,572954,0.19799,0.42153
4301,MLLT4,6,168192602,168382703,231,13,571531,0.19795,0.42154
51156,SERPINA10,14,94739648,94794608,128,20,572434,0.19741,0.42175
57554,LRRC7,1,69998230,70599171,1241,50,571622,0.19743,0.42175
3817,KLK2,19,51341689,51393823,119,18,568884,0.19738,0.42177
7026,NR2F2,15,96834157,96893492,55,6,568925,0.19734,0.42178
79083,MLPH,2,238360053,238473961,358,15,572240,0.19717,0.42185
28999,KLF15,3,126051478,126111236,59,7,568412,0.19695,0.42193
84330,ZNF414,19,8565462,8614048,62,2,573248,0.19695,0.42193
387707,CC2D2B,10,97686331,97803496,185,21,572220,0.19667,0.42204
23138,N4BP3,5,177505556,177563107,63,8,568735,0.19642,0.42214
4880,NPPC,2,232776805,232826038,81,12,574006,0.19638,0.42216
51029,DESI2,1,244781352,244882335,147,15,571222,0.19627,0.4222
1488,CTBP2,10,126666418,126884624,430,41,572797,0.1961,0.42227
253017,TECRL,4,65132024,65310196,388,12,572753,0.19596,0.42232
101929185,LOC101929185,17,56030471,56076372,21,2,572791,0.19566,0.42244
246,ALOX15,17,4524214,4580583,1,1,564088,0.1955,0.4225
11156,PTP4A3,8,142367093,142452554,32,5,571648,0.19539,0.42254
348093,RBPMS2,15,65022093,65102770,119,6,573712,0.19518,0.42263
219833,C11orf45,11,128759460,128811126,17,5,569707,0.19494,0.42272
9989,PPP4R1,18,9536789,9649605,287,22,571820,0.19489,0.42274
3678,ITGA5,12,54779045,54848050,39,4,574040,0.19452,0.42289
79101,TAF1D,11,93453368,93509703,69,3,573152,0.19451,0.42289
135458,HUS1B,6,645939,691964,93,7,572545,0.19449,0.4229
1553,CYP2A13,19,41559356,41612100,38,2,569988,0.19421,0.42301
10128,LRPPRC,2,44103363,44258144,393,15,571786,0.19404,0.42307
84833,USMG5,10,105138807,105191270,44,7,573130,0.19396,0.4231
58517,RBM25,14,73490221,73598749,196,19,573298,0.1937,0.4232
9528,TMEM59,1,54487346,54554135,71,5,571547,0.19363,0.42323
27166,PRELID1,5,176695763,176743960,76,9,573805,0.19328,0.42337
2268,FGR,1,27928800,27996727,1,1,579347,0.1932,0.4234
8412,BCAR3,1,94017343,94347706,825,22,572274,0.19309,0.42345
10171,RCL1,9,4757834,4871066,358,28,571202,0.19246,0.42369
1665,DHX15,4,24519087,24621184,195,19,572361,0.19236,0.42373
27235,COQ2,4,84174972,84241067,111,8,572626,0.19213,0.42382
8809,IL18R1,2,102944093,103025230,265,12,573566,0.19187,0.42392
53354,PANK1,10,91329254,91440329,291,22,573017,0.19174,0.42397
53917,RAB24,5,176718199,176765744,40,9,572987,0.1917,0.42399
79648,MCPH1,8,6229113,6511140,1151,64,571618,0.19062,0.42441
54891,INO80D,2,206848445,206985906,229,18,573202,0.19047,0.42447
9669,EIF5B,2,99918821,100026728,198,13,573573,0.19037,0.42451
529,ATP6V1E1,22,18064902,18146588,240,16,572710,0.18969,0.42478
7471,WNT1,12,49337236,49386396,75,6,573048,0.18954,0.42483
93273,LEMD1,1,205340506,205426214,120,13,569761,0.18944,0.42488
2517,FUCA1,1,24161567,24229859,45,4,572492,0.18937,0.4249
147,ADRA1B,5,159308740,159410017,161,24,573383,0.18936,0.42491
1144,CHRND,2,233355870,233411375,16,4,572896,0.1892,0.42497
594855,CPLX3,15,75083951,75134136,63,6,577079,0.1892,0.42497
50484,RRM2B,8,103206729,103286346,173,16,572879,0.18914,0.42499
54541,DDIT4,10,73998677,74045797,53,4,569146,0.18866,0.42518
26539,OR10H1,19,15907817,15953936,167,14,572615,0.18853,0.42523
6449,SGTA,19,2744711,2818363,3,1,570543,0.1884,0.42528
118670,FAM24A,10,124635217,124682627,40,2,571748,0.18836,0.4253
50840,TAS2R14,12,11080853,11126806,215,8,573734,0.18827,0.42533
64792,IFT22,7,100946648,101000093,199,14,572449,0.18826,0.42533
92714,ARRDC1,9,140465092,140519812,43,2,572972,0.18805,0.42542
116225,ZMYND19,9,140466531,140519937,43,2,572972,0.18805,0.42542
390882,OR7G2,19,9202945,9248982,57,3,568511,0.18748,0.42564
163175,LGI4,19,35605417,35661178,33,6,573759,0.18722,0.42574
140576,S100A16,1,153569362,153620514,27,2,571355,0.18706,0.42581
56144,PCDHA4,5,140151672,140401929,300,9,573450,0.18695,0.42585
4191,MDH2,7,75642182,75706826,108,8,573781,0.18641,0.42606
3339,HSPG2,1,22138737,22298750,231,20,572053,0.18621,0.42614
126328,NDUFA11,19,5881287,5939024,69,6,571706,0.18592,0.42625
138240,C9orf57,9,74656275,74722728,113,13,570237,0.18592,0.42625
23632,CA14,1,150194554,150247478,50,5,566826,0.1858,0.4263
84627,ZNF469,16,88458879,88517165,43,4,573054,0.18575,0.42632
729767,CEACAM18,19,51946897,52003859,105,9,572314,0.18546,0.42643
65057,ACD,16,67681415,67729718,30,4,574056,0.18519,0.42654
387273,KRTAP5-10,11,71241609,71287666,135,6,572781,0.18514,0.42656
57710,KIAA1614,1,180847313,180930745,92,18,569635,0.1851,0.42658
92715,DPH7,9,140439354,140508387,47,2,572778,0.18501,0.42661
339983,NAT8L,4,2026239,2080816,16,1,571365,0.18495,0.42664
8743,TNFSF10,3,172213298,172276297,197,21,571758,0.18494,0.42664
375759,C9orf50,9,132364504,132418055,4,1,576097,0.1847,0.42673
151887,CCDC80,3,112313407,112394977,122,17,571056,0.18464,0.42676
777,CACNA1E,1,181417447,181785920,671,53,572364,0.18449,0.42681
374739,TEPP,16,57975339,58032020,90,12,570212,0.18444,0.42683
22884,WDR37,10,1060423,1188237,288,20,572258,0.18442,0.42684
30818,KCNIP3,2,95928072,96061825,78,4,573290,0.18436,0.42687
7695,ZNF136,19,12238872,12310064,61,3,572481,0.18408,0.42698
6920,TCEA3,1,23697555,23786269,146,17,574873,0.184,0.42701
6503,SLA,8,134038973,134150604,338,16,572253,0.18372,0.42712
1075,CTSC,11,88016760,88105941,250,22,572536,0.18332,0.42727
55738,ARFGAP1,20,61869137,61931145,28,2,573371,0.18307,0.42737
113419,TEX261,2,71203068,71257001,26,3,568372,0.18292,0.42743
79650,USB1,16,57998450,58065527,90,10,572064,0.18269,0.42752
26240,FAM50B,6,3814632,3861551,102,15,569828,0.18256,0.42757
3587,IL10RA,11,117822106,117882198,100,12,570244,0.18245,0.42762
80204,FBXO11,2,48024059,48168524,247,12,572140,0.18234,0.42766
4720,NDUFS2,1,161132209,161194185,76,13,573006,0.18225,0.42769
7862,BRPF1,3,9738413,9799699,24,7,571406,0.18224,0.4277
55966,AJAP1,1,4680105,4853851,482,61,570409,0.18217,0.42773
441250,TYW1B,7,72013729,72333813,303,6,572394,0.18213,0.42774
339291,LRRC30,18,7196137,7242042,53,7,571921,0.18207,0.42777
6391,SDHC,1,161249166,161344541,289,12,572510,0.18203,0.42778
4739,NEDD9,6,11173531,11417581,540,50,571789,0.18202,0.42778
64319,FBRS,16,30640778,30692131,17,2,572239,0.18199,0.4278
23390,ZDHHC17,12,77122854,77257481,309,10,572377,0.18158,0.42796
353141,LCE2D,1,152600887,152647135,109,5,573195,0.18153,0.42797
7579,ZSCAN20,1,33903232,33972105,131,15,571905,0.18129,0.42807
387509,GPR153,1,6297406,6356035,22,4,574159,0.18123,0.42809
56893,UBQLN4,1,155992945,156058613,33,6,570826,0.18099,0.42819
5862,RAB2A,8,61394469,61546203,236,8,573782,0.18086,0.42824
340168,DPPA5,6,74052785,74098999,72,10,572500,0.18077,0.42827
57449,PLEKHG5,1,6516152,6615121,108,3,573809,0.18055,0.42836
909,CD1A,1,158183119,158238059,140,5,572919,0.18032,0.42845
374900,ZNF568,19,37372231,37498834,361,10,573366,0.18024,0.42848
89790,SIGLEC10,19,51903275,51956057,50,5,568795,0.17992,0.42861
81704,DOCK8,9,179865,475259,1081,54,570438,0.17973,0.42868
54619,CCNJ,10,97768159,97830627,68,9,573157,0.17918,0.4289
51239,ANKRD39,2,97503722,97558756,26,3,572329,0.17916,0.42891
2774,GNAL,18,11654014,11895684,517,27,571309,0.17912,0.42892
100463289,MTRNR2L5,10,57323750,57370488,55,4,573187,0.17896,0.42898
84924,ZNF566,19,36926021,37015804,159,12,573400,0.17823,0.42927
2690,GHR,5,42388577,42731980,410,19,572956,0.17795,0.42938
5110,PCMT1,6,150035831,150142557,159,1,573607,0.17733,0.42962
25824,PRDX5,11,64050347,64099295,9,1,572496,0.17732,0.42963
127428,TCEANC2,1,54484274,54575416,107,7,571715,0.17718,0.42969
5430,POLR2A,17,7352698,7427935,178,10,573072,0.17704,0.42974
6877,TAF5,10,105092724,105158822,45,4,573900,0.17691,0.42979
57563,KLHL8,4,88071260,88196466,238,26,573230,0.17689,0.4298
144577,C12orf66,12,64570098,64651076,65,5,572476,0.17673,0.42986
1364,CLDN4,7,73210193,73257015,67,1,572439,0.1765,0.42995
80018,NAA25,12,112454493,112581826,81,7,578700,0.17646,0.42997
10040,TOM1L1,17,52942880,53049328,254,23,572912,0.17639,0.43
5586,PKN2,1,89114876,89311938,363,8,573425,0.17624,0.43005
9586,CREB5,7,28303940,28875511,1159,105,570134,0.17612,0.4301
7702,ZNF143,11,9447512,9560071,150,10,571457,0.17579,0.43023
83464,APH1B,15,63534749,63611325,124,16,573118,0.17542,0.43037
345643,MCIDAS,5,54505425,54558143,86,6,571153,0.17516,0.43047
25831,HECTD1,14,31559323,31712266,121,10,571694,0.17483,0.43061
9650,MTFR1,8,66521888,66632798,257,10,573430,0.17421,0.43085
6843,VAMP1,12,6561403,6614843,177,10,574050,0.17412,0.43088
23762,OSBP2,22,31054769,31313811,510,36,571801,0.17414,0.43088
134548,SOWAHA,5,132114033,132162489,38,6,569987,0.17377,0.43102
389207,GRXCR1,4,42860283,43042675,494,35,572389,0.17376,0.43103
254042,METAP1D,2,172829804,172957158,198,19,572962,0.17362,0.43108
3749,KCNC4,1,110718336,110786674,60,10,569593,0.17354,0.43112
22875,ENPP4,6,46062701,46124436,143,9,573852,0.17299,0.43133
7716,VEZF1,17,56038908,56100615,33,2,572937,0.17264,0.43147
11129,CLASRP,19,45507298,45584214,21,1,572126,0.17258,0.43149
54920,DUS2,16,68021847,68123226,85,4,575926,0.17243,0.43155
10254,STAM2,2,152963315,153067506,174,11,572475,0.17203,0.43171
3187,HNRNPH1,5,179031179,179085722,63,8,572721,0.17198,0.43173
10024,TROAP,12,49681971,49735514,80,4,572186,0.17196,0.43174
1668,DEFA3,8,6863391,6910816,173,14,570397,0.17184,0.43178
81565,NDEL1,17,8281447,8381495,114,13,569694,0.17179,0.4318
6457,SH3GL3,15,84081091,84297495,329,41,569541,0.17168,0.43185
10940,POP1,8,99094521,99182069,219,20,570894,0.17164,0.43186
284525,SLC9C2,1,173459604,173607233,221,11,572937,0.17163,0.43186
79962,DNAJC22,12,49705721,49757467,41,3,570628,0.17155,0.4319
8886,DDX18,2,118537255,118599953,129,14,573905,0.17146,0.43193
1191,CLU,8,27444434,27507328,137,15,570522,0.1714,0.43195
56145,PCDHA3,5,140145783,140401929,305,9,573442,0.17136,0.43197
136,ADORA2B,17,15813231,15889210,82,7,572911,0.17118,0.43204
51725,FBXO40,3,121277170,121359139,173,20,569917,0.17116,0.43205
441024,MTHFD2L,4,74954019,75178816,138,7,571708,0.17107,0.43208
6426,SRSF1,17,56068280,56119707,23,2,573036,0.17096,0.43213
26108,PYGO1,15,55826805,55916050,202,18,572278,0.17082,0.43218
664,BNIP3,10,133771204,133830435,99,7,572568,0.17081,0.43219
83643,CCDC3,10,12928625,13176762,724,69,570598,0.17067,0.43224
51809,GALNT7,4,174054904,174255118,263,16,571919,0.17059,0.43227
845,CASQ2,1,116232624,116346426,372,17,571686,0.17058,0.43228
27249,MMADHC,2,150416147,150479330,74,4,573178,0.17034,0.43237
157983,C9orf66,9,203108,250893,169,14,570635,0.17003,0.43249
84417,C2orf40,2,106647113,106704611,125,18,570129,0.16987,0.43256
1571,CYP2E1,10,135305300,135362627,36,4,573586,0.16975,0.4326
85352,KIAA1644,22,44629545,44762470,153,21,572050,0.16975,0.4326
26146,TRAF3IP1,2,239194185,239319541,246,19,572559,0.16918,0.43283
6167,RPL37,5,40821430,40870387,81,10,572964,0.16897,0.43291
9424,KCNK6,19,38775484,38829654,108,9,571900,0.16889,0.43294
51265,CDKL3,5,133561817,133741805,151,2,573583,0.16871,0.43301
145748,LYSMD4,15,100257610,100308766,168,21,570929,0.16862,0.43305
594857,NPS,10,129312613,129360935,241,24,570630,0.16837,0.43315
25960,ADGRA2,8,37619401,37711504,17,2,570257,0.1679,0.43333
10294,DNAJA2,16,46979274,47042625,6,1,571827,0.16779,0.43337
26035,GLCE,15,69417921,69574546,192,10,572836,0.16779,0.43338
388558,ZNF808,19,52995905,53069502,232,14,572063,0.16768,0.43342
4188,MDFI,6,41571194,41631984,37,6,571582,0.16757,0.43346
391189,OR11L1,1,247994230,248040198,137,12,571497,0.16753,0.43348
662,BNIP1,5,172536445,172601390,109,12,573038,0.16716,0.43362
51761,ATP8A2,13,25911209,26609989,1467,78,571347,0.16708,0.43365
128312,HIST3H2BB,1,228610808,228656259,39,3,573311,0.16659,0.43385
57680,CHD8,14,21843353,21959276,149,13,573110,0.16644,0.4339
150696,PROM2,2,95904674,95976067,31,2,573744,0.16625,0.43398
158131,OR1Q1,9,125342017,125387961,164,11,573120,0.16621,0.43399
127074,OR2T4,1,248489883,248535929,210,8,572356,0.16599,0.43408
10161,LPAR6,13,48975181,49053840,41,4,573866,0.16598,0.43409
10126,DNAL4,22,39164513,39225161,69,6,572808,0.16581,0.43415
135154,SDHAF4,6,71241625,71308606,137,5,572384,0.16567,0.43421
11330,CTRC,1,15729938,15783153,37,6,569309,0.16562,0.43423
10906,TRAFD1,12,112528349,112601408,35,4,578915,0.16454,0.43465
51752,ERAP1,5,96086514,96184848,386,21,572851,0.16453,0.43466
51678,MPP6,7,24578007,24743322,134,13,570049,0.16452,0.43466
643246,MAP1LC3B2,12,116962186,117024425,82,12,571744,0.16449,0.43467
29089,UBE2T,1,202290785,202346094,48,4,573127,0.16368,0.43499
1823,DSC1,18,28699199,28777819,207,14,571392,0.16356,0.43504
2891,GRIA2,4,158106736,158297227,180,16,571520,0.163,0.43526
1834,DSPP,4,88494681,88548025,79,12,570066,0.16272,0.43537
8803,SUCLA2,13,48506791,48647125,464,19,573394,0.16267,0.43539
84190,METTL25,12,82717276,82883018,281,7,573616,0.16251,0.43545
163590,TOR1AIP2,1,179799102,179882867,153,12,573279,0.16249,0.43546
154043,CNKSR3,6,154716433,154866753,333,37,571063,0.16247,0.43547
344787,ZNF860,3,31988266,32043228,138,10,571622,0.16245,0.43548
125336,LOXHD1,18,44046935,44271996,542,56,571292,0.16226,0.43555
54716,SLC6A20,3,45786941,45873039,98,22,572048,0.16209,0.43562
2200,FBN1,15,48690503,48972985,338,10,572463,0.16203,0.43564
140767,NRSN1,6,24091414,24157757,93,19,571114,0.16186,0.43571
9333,TGM5,15,43514793,43594055,78,5,574204,0.16178,0.43574
221830,TWISTNB,7,19725085,19783660,151,12,572220,0.16167,0.43578
32,ACACB,12,109519222,109716031,412,32,572366,0.16166,0.43579
162993,ZNF846,19,9857845,9931834,86,5,572914,0.16119,0.43597
6617,SNAPC1,14,62194075,62273146,156,12,572439,0.16086,0.4361
84132,USP42,7,6109550,6211195,226,25,572935,0.16069,0.43617
6608,SMO,7,128793713,128863386,44,5,570745,0.16067,0.43618
6238,RRBP1,20,17584323,17697934,190,24,571291,0.16061,0.4362
123970,C16orf78,16,49372808,49443321,99,7,572723,0.16058,0.43621
56652,C10orf2,10,102712293,102764159,57,4,572208,0.16057,0.43622
2070,EYA4,6,133526512,133863258,723,41,571985,0.16043,0.43627
346,APOC4,19,45410495,45458753,41,2,571971,0.16005,0.43642
9670,IPO13,1,44377478,44443694,103,8,573304,0.15995,0.43646
57466,SCAF4,21,33033313,33139431,99,10,573549,0.15989,0.43648
999,CDH1,16,68736128,68879445,283,12,572327,0.1599,0.43648
255743,NPNT,4,106781588,106902828,213,16,573405,0.15986,0.4365
55131,RBM28,7,127940429,128018962,65,6,570112,0.15968,0.43657
8343,HIST1H2BF,6,26164787,26210216,125,7,576233,0.15885,0.43689
3642,INSM1,20,20313765,20361593,8,2,572306,0.15859,0.437
144363,LYRM5,12,25313150,25367949,119,10,572668,0.15856,0.43701
1163,CKS1B,1,154912118,154961725,13,1,574565,0.15849,0.43703
9463,PICK1,22,38418262,38481708,34,2,572218,0.15847,0.43704
55001,TTC22,1,55236752,55301941,146,11,568107,0.15828,0.43712
284948,SH2D6,2,85625108,85674180,91,14,571745,0.15815,0.43717
402135,OR5K2,3,98181525,98227475,63,8,571828,0.15794,0.43725
23011,RAB21,12,72113658,72191150,125,9,572981,0.15769,0.43735
56146,PCDHA2,5,140139444,140401929,315,9,573431,0.15767,0.43736
79797,ZNF408,11,46687317,46737466,46,6,573373,0.15766,0.43736
10094,ARPC3,12,110862695,110923222,56,3,574115,0.15766,0.43736
146395,GSG1L,16,27788850,28109830,623,64,570969,0.15759,0.43739
22890,ZBTB1,14,64936292,65010408,163,9,573088,0.15752,0.43742
3280,HES1,3,193818931,193866401,8,3,572302,0.15737,0.43748
388633,LDLRAD1,1,54462971,54518859,92,6,571570,0.15731,0.4375
79664,ICE2,15,60701808,60806359,125,8,572593,0.15718,0.43755
1353,COX11,17,53019259,53081064,154,9,572312,0.15684,0.43768
27092,CACNG4,17,64925980,65039518,149,29,569448,0.15663,0.43777
6814,STXBP3,1,109254285,109362148,198,7,572674,0.15639,0.43786
246175,CNOT6L,4,78624541,78775764,195,10,573480,0.15637,0.43787
51179,HAO2,1,119876399,119946753,84,9,572049,0.1563,0.4379
57579,FAM135A,6,71088107,71280877,272,4,572013,0.15612,0.43797
29101,SSU72,1,1467053,1545262,39,2,571016,0.15608,0.43799
6788,STK3,8,99456859,99989799,371,17,573052,0.15594,0.43804
112616,CMTM7,3,32398163,32506333,304,28,571998,0.1559,0.43806
29970,SCHIP1,3,158956036,159625155,834,53,571915,0.15569,0.43814
25893,TRIM58,1,247768007,248053440,650,25,572877,0.15552,0.43821
146433,IL34,16,70578798,70704585,148,10,571235,0.15551,0.43821
57488,ESYT2,7,158513688,158657729,394,14,573056,0.15524,0.43832
36,ACADSB,10,124733429,124827806,226,24,572288,0.15511,0.43837
342510,CD300E,17,72596022,72654897,164,18,572770,0.15482,0.43848
146845,CFAP52,17,9444944,9556776,33,5,571628,0.15473,0.43852
22917,ZP1,11,60600015,60653164,93,12,569569,0.15462,0.43856
55005,RMND1,6,151715897,151808316,226,16,572521,0.15447,0.43862
4190,MDH1,2,63780743,63844331,75,4,572418,0.15441,0.43864
285429,DCAF4L1,4,41948713,41998484,137,11,573422,0.15415,0.43875
1240,CMKLR1,12,108671821,108768094,175,23,571280,0.15374,0.43891
84078,KBTBD7,13,41755711,41803702,47,8,572377,0.15317,0.43913
26696,OR2T1,1,248534296,248580405,150,5,572948,0.15267,0.43933
6357,CCL13,17,32648471,32695629,137,16,571017,0.15232,0.43947
84614,ZBTB37,1,173802220,173866596,97,9,573697,0.15229,0.43948
4700,NDUFA6,22,42471530,42521888,91,4,573210,0.15203,0.43958
9064,MAP3K6,1,27671670,27728558,22,2,573136,0.15189,0.43964
7163,TPD52,8,80937103,81118836,367,15,571885,0.15159,0.43976
197258,FUK,16,70453498,70524177,14,2,570079,0.15098,0.44
6144,RPL21,13,27790692,27840705,70,8,573760,0.15083,0.44006
5603,MAPK13,6,36063261,36122301,77,12,571912,0.15041,0.44022
55867,SLC22A11,11,64288098,64349002,63,5,570795,0.15031,0.44026
5239,PGM5,9,70936815,71155977,119,9,566451,0.15014,0.44033
6561,SLC13A1,7,122743588,122875025,208,15,572031,0.15004,0.44037
101928433,LOC101928433,6,16727102,16775225,106,18,572342,0.14965,0.44052
55900,ZNF302,19,35133553,35187302,141,11,572632,0.14958,0.44055
6363,CCL19,9,34679567,34726274,68,12,573080,0.14954,0.44056
220136,CFAP53,18,47743563,47827865,128,12,572189,0.14924,0.44068
132320,SCLT1,4,129795148,130049764,408,19,572246,0.14915,0.44072
26253,CLEC4E,12,8675901,8728558,90,9,567815,0.14906,0.44075
5834,PYGB,20,25193706,25288648,219,10,573878,0.14894,0.4408
57709,SLC7A14,3,170167342,170338863,259,22,571200,0.14891,0.44081
151987,PPP4R2,3,73010985,73128349,297,12,572184,0.14884,0.44084
339453,TMEM240,1,1460158,1510740,37,2,571069,0.14879,0.44086
54780,NSMCE4A,10,123706603,123769743,184,12,569257,0.14874,0.44088
100996939,PYURF,4,89432129,89479952,51,7,571543,0.14833,0.44104
84992,PIGY,4,89432129,89479952,51,7,571543,0.14833,0.44104
387638,C10orf113,10,21404692,21470488,107,11,572677,0.14824,0.44108
91408,BTF3L4,1,52486857,52566388,78,5,573303,0.14779,0.44125
55112,WDR60,7,158614269,158748883,279,14,572403,0.1472,0.44149
668,FOXL2,3,138653066,138700982,17,4,570864,0.14717,0.4415
8178,ELL,19,18543473,18667937,143,5,573130,0.14685,0.44163
135293,PM20D2,6,89815047,89885288,156,9,572785,0.14682,0.44164
10626,TRIM16,17,15521277,15622625,15,1,576973,0.14668,0.44169
6096,RORB,9,77077252,77313534,390,27,572366,0.14668,0.44169
55901,THSD1,13,52924506,53015629,169,6,573648,0.14667,0.4417
5322,PLA2G5,1,20351157,20428394,194,20,573252,0.14641,0.4418
8766,RAB11A,15,66126629,66194329,99,8,572191,0.14621,0.44188
84439,HHIPL1,14,100076480,100153011,55,8,571072,0.14607,0.44193
149951,COMMD7,20,31280493,31366814,161,10,571851,0.14575,0.44206
9902,MRC2,17,60669762,60780962,71,6,572094,0.1457,0.44208
81553,FAM49A,2,16720727,16882134,299,36,572289,0.1457,0.44208
96764,TGS1,8,56650791,56748007,194,9,573449,0.14555,0.44214
144124,OR10A5,11,6831914,6877867,168,9,572814,0.1455,0.44216
150472,CBWD2,2,114160268,114263781,14,3,571479,0.14516,0.44229
23145,SSPO,7,149438131,149541054,20,4,571180,0.14517,0.44229
7775,ZNF232,17,4999029,5061411,99,10,572701,0.14498,0.44236
6699,SPRR1B,1,152968679,153015376,190,3,573488,0.14493,0.44238
64129,TINAGL1,1,32007086,32063290,69,10,570776,0.14479,0.44244
143279,HECTD2,10,93134037,93284586,91,2,572532,0.1447,0.44247
55297,CCDC91,12,28308360,28713099,712,10,573140,0.14454,0.44254
50628,GEMIN4,17,637661,691038,54,9,573173,0.14454,0.44254
79971,WLS,1,68554142,68733284,471,56,571563,0.14441,0.44259
7010,TEK,9,27074147,27240172,634,56,572351,0.14442,0.44259
27075,TSPAN13,7,16758351,16834161,229,31,568309,0.14439,0.4426
5933,RBL1,20,35614752,35759403,100,8,573672,0.1443,0.44263
196335,OR56B4,11,6094009,6139968,200,4,573574,0.14352,0.44294
57659,ZBTB4,17,7352685,7422568,164,9,573078,0.14341,0.44298
10124,ARL4A,7,12691452,12740559,120,15,568730,0.14335,0.44301
51062,ATL1,14,50964800,51109786,204,16,573306,0.14316,0.44308
23067,SETD1B,12,122206879,122280562,59,6,573119,0.14315,0.44309
389676,C8orf87,8,94136324,94214079,146,15,572740,0.14296,0.44316
8536,CAMK1,3,9789029,9846676,68,7,571448,0.14283,0.44321
55212,BBS7,4,122735484,122826652,90,7,572676,0.14229,0.44342
9874,TLK1,2,171837333,172122824,497,24,572271,0.14202,0.44353
22854,NTNG1,1,107647540,108034477,548,45,571370,0.1418,0.44362
116969,ART5,11,3649733,3698546,61,9,572247,0.14161,0.44369
344,APOC2,19,45414239,45462822,45,2,572049,0.14135,0.4438
163479,FNDC7,1,109220556,109295371,33,4,568843,0.14121,0.44385
148534,TMEM56,1,95547894,95673163,267,23,571325,0.14108,0.4439
145501,ISM2,14,77930737,78000210,175,20,571754,0.14106,0.44391
84307,ZNF397,18,32785994,32848397,60,8,569772,0.14102,0.44393
204,AK2,1,33463541,33537512,50,1,573047,0.14072,0.44405
6741,SSB,2,170620322,170678574,189,17,571214,0.14065,0.44407
120796,OR56A1,11,6037901,6083971,92,11,571216,0.1406,0.44409
160760,PPTC7,12,110962237,111056064,50,4,576866,0.1402,0.44425
10350,ABCA9,17,66960773,67093442,149,14,569218,0.14017,0.44426
64149,C17orf75,17,30645460,30712066,47,4,572677,0.14011,0.44429
54765,TRIM44,11,35649353,35840930,115,11,572961,0.13979,0.44441
84245,MRI1,19,13840328,13895096,79,6,572686,0.13928,0.44462
116832,RPL39L,3,186828741,186892263,84,6,569860,0.13904,0.44471
83959,SLC4A11,20,3198063,3257109,152,16,572372,0.13893,0.44475
55794,DDX28,16,68045177,68092770,38,2,574433,0.1389,0.44476
100049587,SIGLEC14,19,52135806,52185132,153,16,571976,0.13864,0.44487
284486,THEM5,1,151808220,151861173,80,9,572815,0.13862,0.44488
6304,SATB1,3,18379133,18515265,147,18,572157,0.13815,0.44506
4240,MFGE8,15,89431914,89491685,149,17,572341,0.13813,0.44507
266977,ADGRF1,6,46957116,47045082,169,21,571318,0.1381,0.44508
29902,FAM216A,12,110871232,110938192,60,3,574373,0.13811,0.44508
3066,HDAC2,6,114247320,114327359,152,19,572924,0.13788,0.44517
57687,VAT1L,16,77787483,78024001,731,74,571070,0.13774,0.44522
58985,IL22RA1,1,24436261,24504783,113,14,569980,0.13773,0.44523
9107,MTMR6,13,25810339,25896704,81,5,573904,0.13731,0.44539
142683,ITLN2,1,160904810,160959589,117,9,571501,0.1368,0.44559
51107,APH1A,1,150227799,150276609,64,5,571582,0.1367,0.44563
375,ARF1,1,228235361,228296913,45,4,573793,0.13629,0.4458
146167,SLC38A8,16,84033389,84110762,257,25,570893,0.13589,0.44595
136288,C7orf57,7,48040108,48110894,124,7,572938,0.13582,0.44598
143458,LDLRAD3,11,35930537,36263688,734,70,571433,0.13561,0.44607
79925,SPEF2,5,35582900,35824713,620,30,572338,0.13512,0.44626
26953,RANBP6,9,6001019,6050640,57,5,569627,0.13478,0.44639
4293,MAP3K9,14,71179243,71310912,376,22,573538,0.13474,0.44641
6422,SFRP1,8,41109476,41201990,98,9,571485,0.13452,0.4465
339448,C1orf174,1,3795697,3851857,23,3,573832,0.13434,0.44656
1362,CPD,17,28670942,28806675,138,8,573604,0.1343,0.44658
1149,CIDEA,18,12219318,12287594,21,4,568359,0.13414,0.44665
125058,TBC1D16,17,77896142,78044657,94,4,570940,0.13398,0.44671
4294,MAP3K10,19,40662504,40731487,112,7,571661,0.13394,0.44672
51228,GLTP,12,110278748,110353293,124,12,573689,0.13385,0.44676
26589,MRPL46,15,88992709,89045633,17,4,573059,0.13377,0.44679
